,Original index,pm-Containers.pLMN-Identity,list-of-matched-UEs.ueId,cellObjectID,timestamp,list-of-matched-UEs.pmType,pm-Containers.QCI,pm-Containers.dl-PRBUsage,pm-Containers.ul-PRBUsage,pm-Containers.dl-TotalofAvailablePRBs,pm-Containers.ul-TotalofAvailablePRBs,pm-Containers.nRCGI.nRCellIdentity,list-of-matched-UEs.pmVal,Test ID
1193,366,b'111',b'00003',1112,1700752924.3199894,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',341.0,7
1194,367,b'111',b'00011',1112,1700752924.3199894,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',7008.0,7
1195,368,b'111',b'00006',1112,1700752924.3199894,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',466.0,7
1196,378,b'111',b'00010',1115,1700752924.3663788,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',8876.0,7
1197,379,b'111',b'00002',1115,1700752924.3663788,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',7051.0,7
1198,380,b'111',b'00001',1115,1700752924.3663788,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1360.0,7
1199,384,b'111',b'00012',1113,1700752924.3937936,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',3410.0,7
1200,420,b'111',b'00011',1112,1700752948.6608908,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',7840.0,7
1201,421,b'111',b'00005',1112,1700752948.6608908,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',4066.0,7
1202,422,b'111',b'00004',1112,1700752948.6608908,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',557.0,7
1203,423,b'111',b'00001',1112,1700752948.6608908,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1400.0,7
1204,424,b'111',b'00012',1112,1700752948.6608908,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',3771.0,7
1205,425,b'111',b'00009',1112,1700752948.6608908,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',843.0,7
1206,426,b'111',b'00006',1112,1700752948.6608908,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',453.0,7
1207,427,b'111',b'00007',1112,1700752948.6608908,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',2797.0,7
1208,437,b'111',b'00002',1115,1700752948.7267072,DRB.UEThpDl.UEID,-1.0,72.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',7210.0,7
1209,438,b'111',b'00003',1115,1700752948.7267072,DRB.UEThpDl.UEID,-1.0,72.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',330.0,7
1210,439,b'111',b'00010',1115,1700752948.7267072,DRB.UEThpDl.UEID,-1.0,72.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',6031.0,7
1211,469,b'111',b'00006',1112,1700752977.0103052,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',448.0,7
1212,470,b'111',b'00011',1112,1700752977.0103052,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',8270.0,7
1213,471,b'111',b'00004',1112,1700752977.0103052,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',544.0,7
1214,472,b'111',b'00007',1112,1700752977.0103052,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',3175.0,7
1215,473,b'111',b'00012',1112,1700752977.0103052,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',3164.0,7
1216,474,b'111',b'00009',1112,1700752977.0103052,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',957.0,7
1217,478,b'111',b'00005',1113,1700752977.0426946,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',4045.0,7
1218,491,b'111',b'00003',1115,1700752977.1033318,DRB.UEThpDl.UEID,-1.0,66.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',733.0,7
1219,492,b'111',b'00002',1115,1700752977.1033318,DRB.UEThpDl.UEID,-1.0,66.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',7325.0,7
1220,493,b'111',b'00001',1115,1700752977.1033318,DRB.UEThpDl.UEID,-1.0,66.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1922.0,7
1221,494,b'111',b'00010',1115,1700752977.1033318,DRB.UEThpDl.UEID,-1.0,66.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',5626.0,7
1222,527,b'111',b'00009',1112,1700753001.4023485,DRB.UEThpDl.UEID,-1.0,43.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1619.0,7
1223,528,b'111',b'00007',1112,1700753001.4023485,DRB.UEThpDl.UEID,-1.0,43.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',25125.0,7
1224,529,b'111',b'00003',1112,1700753001.4023485,DRB.UEThpDl.UEID,-1.0,43.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',7755.0,7
1225,530,b'111',b'00011',1112,1700753001.4023485,DRB.UEThpDl.UEID,-1.0,43.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',25125.0,7
1226,531,b'111',b'00006',1112,1700753001.4023485,DRB.UEThpDl.UEID,-1.0,43.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',0.0,7
1227,532,b'111',b'00010',1112,1700753001.4023485,DRB.UEThpDl.UEID,-1.0,43.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',5290.0,7
1228,533,b'111',b'00012',1112,1700753001.4023485,DRB.UEThpDl.UEID,-1.0,43.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',278.0,7
1229,540,b'111',b'00005',1113,1700753001.450426,DRB.UEThpDl.UEID,-1.0,5.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',0.0,7
1230,541,b'111',b'00001',1113,1700753001.450426,DRB.UEThpDl.UEID,-1.0,5.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',941.0,7
1231,548,b'111',b'00004',1115,1700753001.492848,DRB.UEThpDl.UEID,-1.0,59.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1456.0,7
1232,549,b'111',b'00002',1115,1700753001.492848,DRB.UEThpDl.UEID,-1.0,59.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',3503.0,7
1233,579,b'111',b'00012',1112,1700753025.777871,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',550.0,7
1234,580,b'111',b'00009',1112,1700753025.777871,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1744.0,7
1235,581,b'111',b'00003',1112,1700753025.777871,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',4043.0,7
1236,582,b'111',b'00006',1112,1700753025.777871,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1588.0,7
1237,583,b'111',b'00010',1112,1700753025.777871,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',5290.0,7
1238,584,b'111',b'00011',1112,1700753025.777871,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',25125.0,7
1239,591,b'111',b'00001',1113,1700753025.824873,DRB.UEThpDl.UEID,-1.0,56.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',1037.0,7
1240,592,b'111',b'00005',1113,1700753025.824873,DRB.UEThpDl.UEID,-1.0,56.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',0.0,7
1241,599,b'111',b'00004',1115,1700753025.872953,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',2173.0,7
1242,600,b'111',b'00002',1115,1700753025.872953,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',3534.0,7
1243,604,b'111',b'00007',1114,1700753025.9163668,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xa6\xf0',23653.0,7
1244,628,b'111',b'00012',1112,1700753054.164962,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',499.0,7
1245,629,b'111',b'00011',1112,1700753054.164962,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',25125.0,7
1246,630,b'111',b'00009',1112,1700753054.164962,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',2214.0,7
1247,631,b'111',b'00006',1112,1700753054.164962,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',919.0,7
1248,641,b'111',b'00010',1113,1700753054.2155294,DRB.UEThpDl.UEID,-1.0,34.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',2292.0,7
1249,642,b'111',b'00001',1113,1700753054.2155294,DRB.UEThpDl.UEID,-1.0,34.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',768.0,7
1250,643,b'111',b'00005',1113,1700753054.2155294,DRB.UEThpDl.UEID,-1.0,34.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',260.0,7
1251,653,b'111',b'00003',1115,1700753054.2650957,DRB.UEThpDl.UEID,-1.0,66.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',3838.0,7
1252,654,b'111',b'00004',1115,1700753054.2650957,DRB.UEThpDl.UEID,-1.0,66.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1682.0,7
1253,655,b'111',b'00002',1115,1700753054.2650957,DRB.UEThpDl.UEID,-1.0,66.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',2687.0,7
1254,659,b'111',b'00007',1114,1700753054.2968838,DRB.UEThpDl.UEID,-1.0,64.0,0.0,139.0,139.0,b'64\x00\xa6\xf0',6369.0,7
1255,686,b'111',b'00006',1112,1700753078.5582972,DRB.UEThpDl.UEID,-1.0,54.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',919.0,7
1256,687,b'111',b'00009',1112,1700753078.5582972,DRB.UEThpDl.UEID,-1.0,54.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',2141.0,7
1257,688,b'111',b'00011',1112,1700753078.5582972,DRB.UEThpDl.UEID,-1.0,54.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',25125.0,7
1258,689,b'111',b'00012',1112,1700753078.5582972,DRB.UEThpDl.UEID,-1.0,54.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',592.0,7
1259,690,b'111',b'00005',1112,1700753078.5582972,DRB.UEThpDl.UEID,-1.0,54.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',319.0,7
1260,706,b'111',b'00004',1115,1700753078.649902,DRB.UEThpDl.UEID,-1.0,57.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1461.0,7
1261,707,b'111',b'00010',1115,1700753078.649902,DRB.UEThpDl.UEID,-1.0,57.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1245.0,7
1262,708,b'111',b'00002',1115,1700753078.649902,DRB.UEThpDl.UEID,-1.0,57.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',2124.0,7
1263,709,b'111',b'00003',1115,1700753078.649902,DRB.UEThpDl.UEID,-1.0,57.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',3861.0,7
1264,710,b'111',b'00001',1115,1700753078.649902,DRB.UEThpDl.UEID,-1.0,57.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',670.0,7
1265,714,b'111',b'00007',1114,1700753078.6817117,DRB.UEThpDl.UEID,-1.0,41.0,0.0,139.0,139.0,b'64\x00\xa6\xf0',5913.0,7
1266,744,b'111',b'00003',1112,1700753106.976716,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',4420.0,7
1267,745,b'111',b'00005',1112,1700753106.976716,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',300.0,7
1268,746,b'111',b'00006',1112,1700753106.976716,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',742.0,7
1269,747,b'111',b'00009',1112,1700753106.976716,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1922.0,7
1270,748,b'111',b'00011',1112,1700753106.976716,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',25125.0,7
1271,749,b'111',b'00012',1112,1700753106.976716,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',695.0,7
1272,753,b'111',b'00001',1113,1700753107.0102384,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',626.0,7
1273,763,b'111',b'00002',1115,1700753107.0644786,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1818.0,7
1274,764,b'111',b'00004',1115,1700753107.0644786,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1417.0,7
1275,765,b'111',b'00010',1115,1700753107.0644786,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1131.0,7
1276,769,b'111',b'00007',1114,1700753107.099774,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'64\x00\xa6\xf0',4186.0,7
1277,799,b'111',b'00005',1112,1700753135.4019344,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',300.0,7
1278,800,b'111',b'00006',1112,1700753135.4019344,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',572.0,7
1279,801,b'111',b'00012',1112,1700753135.4019344,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',724.0,7
1280,802,b'111',b'00003',1112,1700753135.4019344,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',4721.0,7
1281,803,b'111',b'00009',1112,1700753135.4019344,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1724.0,7
1282,804,b'111',b'00011',1112,1700753135.4019344,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',25125.0,7
1283,808,b'111',b'00001',1113,1700753135.4370806,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',817.0,7
1284,818,b'111',b'00002',1115,1700753135.492682,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1683.0,7
1285,819,b'111',b'00010',1115,1700753135.492682,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',983.0,7
1286,820,b'111',b'00004',1115,1700753135.492682,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1429.0,7
1287,824,b'111',b'00007',1114,1700753135.5272985,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'64\x00\xa6\xf0',3374.0,7
1288,852,b'111',b'00006',1112,1700753163.8245246,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',533.0,7
1289,853,b'111',b'00005',1112,1700753163.8245246,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',300.0,7
1290,854,b'111',b'00012',1112,1700753163.8245246,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',672.0,7
1291,855,b'111',b'00009',1112,1700753163.8245246,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1654.0,7
1292,856,b'111',b'00011',1112,1700753163.8245246,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',25125.0,7
1293,863,b'111',b'00003',1113,1700753163.8712037,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',5266.0,7
1294,864,b'111',b'00001',1113,1700753163.8712037,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',1261.0,7
1295,877,b'111',b'00008',1115,1700753163.9374125,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',16953.0,7
1296,878,b'111',b'00004',1115,1700753163.9374125,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1301.0,7
1297,879,b'111',b'00002',1115,1700753163.9374125,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1758.0,7
1298,880,b'111',b'00010',1115,1700753163.9374125,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',885.0,7
1299,884,b'111',b'00007',1114,1700753163.975307,DRB.UEThpDl.UEID,-1.0,4.0,0.0,139.0,139.0,b'64\x00\xa6\xf0',3341.0,7
1300,912,b'111',b'00006',1112,1700753192.2678914,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',533.0,7
1301,913,b'111',b'00005',1112,1700753192.2678914,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',321.0,7
1302,914,b'111',b'00009',1112,1700753192.2678914,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1864.0,7
1303,915,b'111',b'00012',1112,1700753192.2678914,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',666.0,7
1304,916,b'111',b'00011',1112,1700753192.2678914,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',25125.0,7
1305,923,b'111',b'00001',1113,1700753192.314889,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',1307.0,7
1306,924,b'111',b'00003',1113,1700753192.314889,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',4522.0,7
1307,937,b'111',b'00010',1115,1700753192.3821812,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',843.0,7
1308,938,b'111',b'00002',1115,1700753192.3821812,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1746.0,7
1309,939,b'111',b'00008',1115,1700753192.3821812,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',15402.0,7
1310,940,b'111',b'00004',1115,1700753192.3821812,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1272.0,7
1311,944,b'111',b'00007',1114,1700753192.4181652,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xa6\xf0',3341.0,7
1312,969,b'111',b'00011',1112,1700753220.72042,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',16910.0,7
1313,970,b'111',b'00005',1112,1700753220.72042,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',321.0,7
1314,971,b'111',b'00012',1112,1700753220.72042,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',632.0,7
1315,972,b'111',b'00009',1112,1700753220.72042,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1761.0,7
1316,988,b'111',b'00004',1115,1700753220.8006706,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1216.0,7
1317,989,b'111',b'00010',1115,1700753220.8006706,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',814.0,7
1318,990,b'111',b'00006',1115,1700753220.8006706,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',524.0,7
1319,991,b'111',b'00002',1115,1700753220.8006706,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1906.0,7
1320,992,b'111',b'00008',1115,1700753220.8006706,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',15402.0,7
1321,999,b'111',b'00003',1113,1700753220.8524868,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',3962.0,7
1322,1000,b'111',b'00001',1113,1700753220.8524868,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',1358.0,7
1323,1004,b'111',b'00007',1114,1700753220.891825,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xa6\xf0',3341.0,7
1324,1035,b'111',b'00012',1112,1700753249.2228236,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',703.0,7
1325,1036,b'111',b'00009',1112,1700753249.2228236,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1688.0,7
1326,1037,b'111',b'00003',1112,1700753249.2228236,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',3622.0,7
1327,1038,b'111',b'00004',1112,1700753249.2228236,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',1173.0,7
1328,1039,b'111',b'00006',1112,1700753249.2228236,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',485.0,7
1329,1040,b'111',b'00011',1112,1700753249.2228236,DRB.UEThpDl.UEID,-1.0,55.0,0.0,139.0,139.0,b'32\x00\xa6\xf0',16910.0,7
1330,1047,b'111',b'00001',1113,1700753249.2691147,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',1506.0,7
1331,1048,b'111',b'00005',1113,1700753249.2691147,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'48\x00\xa6\xf0',325.0,7
1332,1058,b'111',b'00008',1115,1700753249.3237474,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',15402.0,7
1333,1059,b'111',b'00010',1115,1700753249.3237474,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',901.0,7
1334,1060,b'111',b'00002',1115,1700753249.3237474,DRB.UEThpDl.UEID,-1.0,79.0,0.0,139.0,139.0,b'80\x00\xa6\xf0',1951.0,7
1335,1064,b'111',b'00007',1114,1700753249.3627312,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xa6\xf0',3341.0,7
1336,20,b'111',b'00001',1115,1700744641.092698,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\x88@',0.0,1
1337,21,b'111',b'00002',1115,1700744641.092698,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\x88@',0.0,1
1338,22,b'111',b'00003',1115,1700744641.092698,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\x88@',0.0,1
1339,23,b'111',b'00010',1115,1700744641.092698,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\x88@',0.0,1
1340,24,b'111',b'00012',1115,1700744641.092698,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x00\x88@',0.0,1
1341,33,b'111',b'00005',1113,1700744641.1403184,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\x89@',0.0,1
1342,34,b'111',b'00003',1113,1700744641.1403184,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\x89@',0.0,1
1343,55,b'111',b'00004',1112,1700744641.2356093,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x00\x8a@',0.0,1
1344,56,b'111',b'00006',1112,1700744641.2356093,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x00\x8a@',0.0,1
1345,57,b'111',b'00011',1112,1700744641.2356093,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x00\x8a@',0.0,1
1346,58,b'111',b'00009',1112,1700744641.2356093,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x00\x8a@',0.0,1
1347,59,b'111',b'00007',1112,1700744641.2356093,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x00\x8a@',0.0,1
1348,86,b'111',b'00001',1115,1700744665.4462562,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00\xb6\xf0',1107.0,1
1349,87,b'111',b'00010',1115,1700744665.4462562,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00\xb6\xf0',13846.0,1
1350,88,b'111',b'00003',1115,1700744665.4462562,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00\xb6\xf0',354.0,1
1351,89,b'111',b'00002',1115,1700744665.4462562,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00\xb6\xf0',5288.0,1
1352,90,b'111',b'00012',1115,1700744665.4462562,DRB.UEThpDl.UEID,-1.0,81.0,0.0,139.0,139.0,b'80\x00\xb6\xf0',215.0,1
1353,109,b'111',b'00004',1112,1700744665.5236678,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'32\x00\xb6\xf0',451.0,1
1354,110,b'111',b'00011',1112,1700744665.5236678,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'32\x00\xb6\xf0',207.0,1
1355,111,b'111',b'00005',1112,1700744665.5236678,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'32\x00\xb6\xf0',177.0,1
1356,112,b'111',b'00009',1112,1700744665.5236678,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'32\x00\xb6\xf0',972.0,1
1357,113,b'111',b'00006',1112,1700744665.5236678,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'32\x00\xb6\xf0',963.0,1
1358,114,b'111',b'00007',1112,1700744665.5236678,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'32\x00\xb6\xf0',915.0,1
